@relation 'song-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R3,86,92-93,108,112,118,120-121,129,132,136,143,150,155,157,164,170,179-181,193,200,202,210,217,219,225,265,271,304,337,349,385,390,436,441,589,601,178'

@attribute pitches0-var numeric
@attribute timbre0-med numeric
@attribute timbre1-mean numeric
@attribute timbre1-med numeric
@attribute timbre3-var numeric
@attribute timbre3-krt numeric
@attribute timbre4-skw numeric
@attribute timbre5-mean numeric
@attribute timbre5-med numeric
@attribute timbre6-var numeric
@attribute timbre6-skw numeric
@attribute timbre7-var numeric
@attribute timbre8-var numeric
@attribute timbre9-var numeric
@attribute timbre10-mean numeric
@attribute timbre10-var numeric
@attribute timbre11-var numeric
@attribute loudmax-med numeric
@attribute seglen-mean numeric
@attribute seglen-med numeric
@attribute seglen-var numeric
@attribute chordsize-mean numeric
@attribute chordfreq-mean numeric
@attribute chordfreq-var numeric
@attribute rep0-max numeric
@attribute rep0-krt numeric
@attribute intra0-posmax numeric
@attribute intra0-negmax numeric
@attribute inter1-posmean numeric
@attribute inter1-negmean numeric
@attribute inter2-negmean numeric
@attribute inter3-negmean numeric
@attribute rep4-krt numeric
@attribute intra5-posmean numeric
@attribute intra5-negmax numeric
@attribute inter6-negmean numeric
@attribute rep7-max numeric
@attribute intra11-negmean numeric
@attribute inter11-negmean numeric
@attribute genre {Pop_Rock,Electronic,Rap,Jazz,Latin,RnB,International,Country,Religious,Reggae,Blues,Vocal,Folk,New,Comedy_Spoken,Stage,Easy_Listening,Avant_Garde,Classical,Children,Holiday}

@data
0.029353,47.97,32.9622,31.655,698.457,6.261168,-0.01995,-13.4999,-17.212,376.101,0.74472,223.407,324.02,152.314,0.696384,188.848,203.3,-8.655,0.001161,0.001094,0.000001,1.850174,8.046729,376.979125,0.998861,12.309989,0.999521,0.999231,0.371405,-0.352667,-0.335305,-0.308676,0.778762,0.512086,0.667275,-0.305488,0.15055,-0.179906,-0.326496,Jazz
0.110788,46.134,-11.8206,-15.882,1341.61,7.583833,0.05099,-4.09393,-6.436,549.748,-0.135802,550.078,414.933,419.628,-0.723804,304.491,247.778,-10.227,0.001585,0.001517,0.000005,1.573693,7.423529,304.150035,0.996968,-1.018089,0.998817,0.997155,0.299383,-0.314321,-0.303209,-0.286968,10.23139,0.301837,0.120745,-0.309788,0.343194,-0.177358,-0.291721,Country
0.130034,47.8415,28.5298,27.638,884.046,1.058912,0.090813,-14.709,-18.174,565.651,-0.286036,390.306,314.749,252.785,-1.58671,240.236,281.876,-9.295,0.001222,0.001001,0.000001,1.848411,6.87395,156.597557,0.998054,1.671657,0.999097,0.998596,0.301747,-0.290503,-0.274535,-0.258867,3.83899,0.517238,0.777516,-0.274945,0.145769,-0.091962,-0.269227,Pop_Rock
0.077317,43.104,-0.734113,-6.173,2024.95,3.10483,1.18567,16.2793,12.1125,698.315,-0.442494,571.581,484.723,352.293,-0.792388,532.413,360.196,-12.013,0.001136,0.001034,0.000001,1.59727,7.449153,200.586398,0.995449,24.049922,0.996739,0.993112,0.264625,-0.252695,-0.243643,-0.260796,19.661779,0.454412,0.722009,-0.248819,0.145827,-0.150314,-0.26326,RnB
0.116109,40.97,-18.5416,-30.626,3470.64,8.001344,0.885041,-12.1339,-15.137,651.046,0.149498,717.623,495.363,337.54,0.826048,324.724,327.538,-15.0935,0.002083,0.002074,0.000003,1.760417,7.164179,171.032747,0.994238,2.230936,0.999133,0.996414,0.360615,-0.335228,-0.325684,-0.262305,3.698973,0.450738,0.938546,-0.313872,0.495127,-0.037959,-0.316906,Pop_Rock
0.037914,48.949,-2.40088,-2.247,1773.42,2.414764,-0.187794,-11.6391,-15.24,903.18,1.24351,445.609,191.234,244.814,-5.04696,166.52,387.106,-8.026,0.001261,0.001233,0,1.712484,9.440476,634.627409,0.99837,-0.074582,0.999794,0.999595,0.309143,-0.304234,-0.301938,-0.306186,20.546625,0.518318,0.992872,-0.300909,0.371375,0.101834,-0.283055,Pop_Rock
0.030023,45.581,30.3855,29.638,1275.73,2.065295,0.224085,-0.04322,-0.087,383.618,0.494562,445.045,324.971,279.335,-5.45427,177.988,223.315,-10.333,0.000715,0.000661,0,2.271623,11.855932,1247.225007,0.998479,33.980484,0.999068,0.998038,0.270723,-0.279502,-0.305539,-0.223242,2.785726,0.240663,-0.105897,-0.229383,0.10877,0.465663,-0.380366,International
0.075384,44.617,21.9118,19.478,2480.12,2.508513,0.380225,2.11372,-1.362,990.634,-0.364972,1000.48,395.663,518.426,-1.84521,556.606,463.402,-10.332,0.000859,0.000816,0,1.992248,8.862595,296.240662,0.994813,6.42521,0.996768,0.991675,0.256601,-0.228164,-0.26176,-0.221507,19.268295,0.341159,0.318773,-0.257521,0.195951,-0.119495,-0.253849,Rap
0.135587,41.5835,-13.8506,-17.95,1741.71,9.124572,-0.104888,-7.94514,-13.6385,758.24,-0.11447,490.829,497.383,279.489,-0.140154,326.51,395.403,-13.9495,0.001316,0.001111,0.000002,1.754941,5.929688,108.784119,0.99732,-0.110429,0.998629,0.997349,0.307729,-0.305129,-0.331777,-0.287205,4.020318,0.358999,0.154206,-0.343231,0.178933,0.073109,-0.319632,Jazz
0.039626,50.796,44.7709,62.005,343.994,10.229232,0.033204,-17.5142,-18.891,282.754,0.511929,301.109,211.062,230.85,0.123565,98.0589,197.728,-7.542,0.005236,0.003909,0.000018,1.806283,3.745098,25.24875,0.998266,4.942544,0.999899,0.99983,0.338565,-0.315024,-0.388082,-0.338536,0.637397,0.667693,0.833555,-0.318994,0.156003,0.117396,-0.315966,Pop_Rock
0.071354,45.158,-8.55603,-14.927,2124.49,4.791626,-0.495514,9.98077,6.924,821.778,-0.267001,911.598,412.204,507.408,-7.85971,313.787,170.611,-10.547,0.001529,0.001236,0.000001,1.905054,6.946809,165.241852,0.996596,28.397077,0.998334,0.993988,0.276522,-0.24602,-0.259198,-0.240801,4.163039,0.341963,-0.029034,-0.263464,0.131843,-0.128856,-0.265731,Pop_Rock
0.087189,40.425,-79.5745,-85.72,895.74,5.22875,0.760306,-1.66863,-4.147,620.019,0.268689,313.132,332.933,222.236,-0.725515,196.325,194.194,-16.642,0.002037,0.001759,0.000004,1.784114,6.819444,269.981289,0.996444,3.139207,0.998559,0.995978,0.356087,-0.341857,-0.353742,-0.287075,12.577905,0.264954,0.002079,-0.348776,0.215353,0.139803,-0.292838,Pop_Rock
0.067285,47.358,7.51174,8.8585,822.714,33.886632,-0.001012,-9.64391,-11.557,220.321,-0.476993,316.652,228.306,207.925,1.16857,169.69,132.876,-9.1685,0.001425,0.001053,0.000003,1.695279,8.223529,233.91474,0.998972,16.662637,0.999258,0.998188,0.306064,-0.3023,-0.264951,-0.277015,1.96934,0.469749,0.962589,-0.278783,0.190372,0.039453,-0.284919,Pop_Rock
0.084589,47.0435,-3.07816,-3.331,1745.7,7.282251,-0.075785,-13.5079,-17.913,719.757,0.079253,428.894,247.235,290.038,-0.251754,250.421,245.67,-9.7555,0.000749,0.000608,0,1.902695,8.455696,332.248037,0.997264,7.19225,0.998646,0.99629,0.303232,-0.268827,-0.266364,-0.244535,22.138629,0.468694,0.671169,-0.268773,0.142564,-0.041617,-0.25771,RnB
0.078069,50.3345,13.6364,31.7535,1242.74,31.202603,0.145784,-27.6471,-28.7415,511.401,-0.780043,310.71,256.741,166.08,0.239492,173.559,159.194,-6.8865,0.000956,0.000946,0,2.051625,7.635036,184.465342,0.998279,0.708487,0.999501,0.998662,0.343863,-0.33841,-0.28098,-0.237731,9.913431,0.695505,0.831726,-0.305561,0.215002,-0.22903,-0.297859,Electronic
0.114236,47.898,9.77263,13.862,1937.42,0.202689,-0.340027,6.26208,2.774,564.98,-0.339584,1074.31,492.891,557.037,-6.67646,553.301,281.695,-7.28,0.00085,0.00071,0,2.065421,9.491935,420.701548,0.997278,18.340786,0.99838,0.997158,0.232461,-0.192167,-0.20445,-0.189932,20.11525,0.248296,0.030433,-0.225214,0.143141,-0.104898,-0.218606,Pop_Rock
0.103657,42.4705,-4.39957,-2.382,3196.16,-0.034512,-0.147896,9.80774,2.8775,916.112,-0.029172,858.706,386.976,561.903,-4.34433,385.616,247.92,-12.3415,0.000797,0.000838,0,1.984848,10.032,941.694976,0.989117,0.351389,0.996712,0.993729,0.244163,-0.226861,-0.243357,-0.246459,2.238091,0.349331,0.030099,-0.244826,0.246366,-0.200985,-0.230119,Rap
0.096353,45.204,10.4105,-8.5565,1935.74,10.17789,-0.140914,-4.52923,-10.3365,741.56,0.082135,470.394,610.355,359.341,-7.69043,307.36,431.007,-10.8465,0.001429,0.00122,0.000002,1.872675,6.297297,142.551254,0.996395,14.569488,0.99872,0.993258,0.365553,-0.353383,-0.335311,-0.293474,11.397108,0.34284,0.565672,-0.315827,0.152969,0.160253,-0.34561,International
0.094742,39.873,-75.4809,-68.736,1448.82,-0.080042,-0.289034,-30.4052,-28.76,479.274,-1.003069,776.139,340.375,365.668,5.77348,222.226,277.478,-15.362,0.000375,0.000262,0,2.218561,40,13748.090909,0.997911,1.877731,0.999175,0.997885,0.350131,-0.391425,-0.296721,-0.189992,3.904508,0.67845,0.756255,-0.292941,0.666476,0.436423,-0.305506,Electronic
0.087658,42.37,-62.0675,-72.577,1647.42,0.462484,0.058634,-12.1112,-15.863,473.187,0.127081,477.288,606.914,324.191,0.446811,272.768,330.626,-14.114,0.001041,0.00078,0,1.721124,8.736364,297.048678,0.996012,5.179725,0.99953,0.997645,0.408656,-0.415241,-0.332633,-0.274885,52.441792,0.417601,0.808608,-0.311189,0.33578,-0.124935,-0.327342,Vocal
0.062242,40.554,17.6921,5.025,2681.2,5.427529,-0.283191,-2.71933,-8.288,1199.02,0.157087,546.969,628.607,376.777,4.46894,423.737,554.565,-15.849,0.002045,0.001612,0.000004,1.788934,5.422222,60.021728,0.993429,20.455191,0.99659,0.994135,0.40473,-0.373654,-0.33817,-0.317279,7.020379,0.296761,-0.100622,-0.326212,0.248141,0.576482,-0.303201,Blues
0.073177,53.158,71.4803,71.807,2009.37,13.44118,-0.38716,-1.41466,-11.1005,467.892,-0.018718,360.714,120.793,231.421,-2.22129,315.317,174.518,-3.427,0.001225,0.001032,0.000001,2.030637,9.37931,500.396354,0.997464,0.22261,0.999644,0.999211,0.44187,-0.343213,-0.337549,-0.335662,11.028405,0.408592,0.232422,-0.336413,0.660213,-0.105791,-0.318879,Latin
0.135322,50.108,-16.8406,2.4145,2075.69,8.514551,0.88041,-4.52451,-13.3635,771.232,-0.448762,601.629,472.719,379.008,-0.942414,367.236,389.895,-6.1245,0.001002,0.000613,0.000029,1.709419,9.504762,440.669025,0.997017,0.079825,0.999839,0.999695,0.338843,-0.343891,-0.291536,-0.283208,9.602273,0.47611,0.72143,-0.296785,0.171172,0.081004,-0.305534,Latin
0.117845,48.496,16.4188,9.696,2530.62,3.266881,0.022121,2.80371,-6.886,668.391,-0.306723,754.458,275.688,475.153,-1.57635,525.966,274.781,-7.173,0.0013,0.001398,0,1.784135,7.69,615.3539,0.996497,5.179483,0.999476,0.998947,0.295223,-0.252638,-0.27177,-0.289898,7.30085,0.396193,0.731777,-0.260367,0.139941,-0.020973,-0.271576,Pop_Rock
0.068068,47.057,-24.6239,-7.576,1498.33,2.670468,0.298682,-16.1697,-18.61,1220.82,-0.312865,530.853,676.527,250.926,-2.59572,207.144,470.742,-10.199,0.002247,0.001594,0.000004,1.591011,7.672414,476.703032,0.997294,8.447891,0.998246,0.995647,0.411062,-0.364002,-0.341018,-0.342467,7.1316,0.702108,0.994912,-0.404892,0.140427,-0.019287,-0.367192,Pop_Rock
0.045701,50.637,46.1983,50.346,706.388,95.821012,0.253218,-19.2763,-20.764,504.223,-0.362395,217.09,225.243,121.301,-2.35544,218.779,216.476,-7.072,0.002558,0.002232,0.000004,1.85422,4.8875,63.024844,0.999423,5.037047,0.999756,0.99956,0.313365,-0.329067,-0.331689,-0.291511,10.16386,0.70844,0.600633,-0.296915,0.152169,-0.052725,-0.289216,Pop_Rock
0.124562,45.303,-47.1443,-46.933,1451.77,0.408327,0.274017,-11.2327,-13.347,1048.96,-0.251174,546.792,444.78,310.137,3.7352,282.838,479.001,-11.924,0.001335,0.000994,0.000001,1.630522,8.892857,270.214711,0.996576,-0.150477,0.998622,0.997635,0.297371,-0.33103,-0.371789,-0.273302,0.7131,0.521637,0.983674,-0.440831,0.243899,0.017085,-0.372722,Pop_Rock
0.070958,45.381,-42.5186,-41.739,3250.69,2.297777,0.170156,-14.0002,-18.164,758.779,0.145924,756.373,454.24,478.075,2.43985,444.875,313.934,-9.535,0.00086,0.000636,0.000001,2.000861,8.013793,190.634293,0.996408,4.588835,0.998405,0.996042,0.246148,-0.24961,-0.265709,-0.220196,17.993467,0.401541,0.837112,-0.247094,0.133086,-0.035706,-0.251906,Pop_Rock
0.038184,52.461,18.0005,21.105,509.045,24.153637,-0.900106,-24.4026,-26.1885,466.442,-0.022891,167.681,235.02,121.113,-2.68698,105.414,298.964,-5.329,0.001748,0.001481,0.000002,1.501748,7.240506,468.106714,0.99883,-0.178093,0.999921,0.999854,0.314639,-0.330986,-0.36283,-0.30263,8.057293,0.776102,0.907517,-0.343336,0.163271,-0.008058,-0.319757,Pop_Rock
0.115871,30.738,-39.3351,-43.009,2721.91,1.799154,0.068321,10.3189,2.975,766.655,0.133618,459.377,558.294,348.591,6.65495,480.247,264.075,-24.059,0.001815,0.001503,0.000002,1.849091,5.789474,75.050416,0.986169,5.015026,0.995324,0.985971,0.324941,-0.303893,-0.280586,-0.264299,8.168806,0.300634,0.012719,-0.301454,0.229052,0.222559,-0.264842,Blues
0.032294,46.497,-19.4176,-21.5145,1984.16,9.797465,0.323446,5.30891,0.446,876.638,-0.406354,612.489,444.49,443.017,-2.53482,326.706,288.928,-9.1925,0.001401,0.001164,0.000001,1.660589,9.25974,380.374093,0.996566,4.54013,0.998198,0.994802,0.288465,-0.289899,-0.343957,-0.282698,23.116495,0.26746,0.074545,-0.36012,0.375223,-0.180687,-0.286542,Pop_Rock
0.021691,45.759,55.4313,54.511,841.043,2.957518,0.189184,-10.3439,-16.405,836.387,0.084245,343.451,280.744,196.218,-2.38223,225.767,380.327,-11.1945,0.001185,0.000916,0,1.75,8.194175,206.505985,0.998025,1.742207,0.99977,0.999643,0.327685,-0.32866,-0.293355,-0.271916,27.742047,0.53214,0.767527,-0.296918,0.183939,-0.010516,-0.302618,Pop_Rock
0.128555,39.306,-10.3486,-16.258,1968.98,15.466017,-0.279275,-2.32534,-7.69,1196.15,-0.162217,585.91,491.498,372.407,-3.40303,209.525,382.091,-17.276,0.002398,0.002,0.000011,1.721823,5.085366,61.443932,0.994283,11.862611,0.997527,0.99442,0.344847,-0.308166,-0.333059,-0.282802,6.949328,0.3413,0.030621,-0.338876,0.413492,-0.038987,-0.399324,RnB
0.048255,50.305,10.7661,13.037,774.294,3.680493,-0.068954,-6.18855,-9.723,593.461,-0.204619,358.634,259.938,227.6,-0.429969,199.783,234.612,-6.555,0.001456,0.001372,0.000001,2.013158,6.333333,138.055556,0.99848,3.57768,0.999346,0.998714,0.261987,-0.269834,-0.261932,-0.268341,1.713672,0.197387,0.059988,-0.295402,0.213229,-0.240228,-0.254119,Pop_Rock
0.093782,26.365,-138.325,-145.619,809.622,2.950828,0.005888,-15.3661,-23.046,405.576,-0.317233,393.065,229.215,397.648,8.46672,116.886,205.849,-29.73,0.00274,0.002304,0.000009,1.720548,3.613861,52.890501,0.990609,5.611178,0.994869,0.990192,0.309064,-0.329938,-0.330719,-0.313039,3.690522,0.489362,0.858072,-0.289116,0.284892,0.425333,-0.315466,Latin
0.080556,40.137,-16.7092,-11.9135,997.819,16.777079,-0.505839,-16.8413,-20.1535,411.267,0.39,494.725,400.158,269.285,1.5083,151.521,316.241,-16.191,0.000635,0.000617,0,2.052097,8.994286,649.514253,0.998169,0.754772,0.999533,0.998926,0.290427,-0.278532,-0.278487,-0.229508,8.865637,0.563839,0.874267,-0.272424,0.398106,0.082916,-0.298161,Pop_Rock
0.103644,40.535,-10.7805,-24.49,1089.18,3.198157,0.152945,-2.59686,-5.8,670.867,-0.420846,370.428,383.906,236.323,2.97973,158.311,293.978,-15.977,0.001802,0.00167,0.000002,1.854054,5.842105,137.080332,0.996771,10.295626,0.999628,0.998687,0.345007,-0.348562,-0.348524,-0.274032,13.838894,0.360276,0.51067,-0.334929,0.425173,0.158743,-0.312339,Pop_Rock
0.040384,51.204,23.9282,22.725,1569.01,7.23862,0.016872,-10.3737,-19.093,425.689,-0.166015,640.672,270.307,402.521,2.00438,328.223,177.242,-5.686,0.001721,0.001357,0.000006,1.801724,5.420561,59.682942,0.99768,0.877844,0.999423,0.999056,0.270617,-0.268924,-0.27413,-0.283316,4.183101,0.49894,0.742589,-0.263,0.089305,-0.149479,-0.275249,Pop_Rock
0.099327,39.0535,-24.7851,-29.832,1614.29,9.397915,0.197811,-5.12029,-9.401,403.884,-0.136056,550.768,394.431,363.262,1.45783,233.594,214.852,-16.866,0.002016,0.001947,0.000002,1.669371,4.833333,35.844771,0.995403,13.059764,0.997982,0.993972,0.323337,-0.281074,-0.276194,-0.272463,7.790267,0.375988,0.956358,-0.297369,0.236714,-0.101104,-0.341318,Vocal
0.123203,39.3915,-30.5439,-34.293,863.888,0.892659,0.125114,-18.1226,-22.491,602.66,0.158938,426.744,471.485,293.264,-0.167643,169.811,406.421,-17.2065,0.001094,0.000837,0.000001,1.676149,6.924242,241.176079,0.997493,4.877508,0.99899,0.995923,0.31951,-0.327477,-0.320046,-0.252075,28.978404,0.585088,0.758411,-0.318544,0.331754,0.184204,-0.273409,Pop_Rock
0.033753,50.248,13.9351,14.656,1261.93,71.505604,-0.522949,-25.976,-26.415,270.982,-0.504115,491.948,177.274,206.481,0.424963,288.89,105.245,-7.046,0.004651,0.003331,0.000033,1.837209,4.574468,87.180625,0.996336,4.93832,0.998904,0.996585,0.307732,-0.309618,-0.248816,-0.228235,-1.01157,0.6576,0.612709,-0.461475,0.429247,-0.262761,-0.234639,Pop_Rock
0.096484,37.54,-60.0476,-63.778,814.388,7.625137,-0.077092,-18.1087,-20.396,975.071,0.453203,459.884,1036.57,321.12,3.83525,171.22,998.016,-19.023,0.000587,0.000461,0,1.883803,8.52,327.1796,0.997737,2.917708,0.999113,0.997717,0.289406,-0.290457,-0.30173,-0.256016,20.334744,0.535745,0.693029,-0.322099,0.429814,-0.203582,-0.337674,Jazz
0.046385,43.717,1.47811,-17.594,9408.51,1.710366,-0.025271,10.0396,-6.781,1187.69,0.344428,780.56,1108.89,1009.59,-5.41989,1397.63,754.268,-13.331,0.027027,0.016497,0.001224,1.611111,2.25,4.8125,0.972186,1.196678,0.987674,0.981107,0.355133,-0.330517,-0.382002,-0.47957,-0.434777,0.35678,-0.271045,-0.415582,0.145714,-0.310049,-0.488462,Religious
0.083684,42.656,-31.9517,-33.666,1972.02,4.685446,-0.17677,-2.91808,-9.101,408.957,-0.062298,527.029,317.422,367.409,0.307508,355.828,303.344,-13.508,0.001034,0.000929,0.000001,1.749741,6.858156,251.937327,0.99592,35.173465,0.998537,0.993789,0.323097,-0.335128,-0.300654,-0.255413,4.042505,0.330671,0.905511,-0.290248,0.227711,-0.104535,-0.294301,Pop_Rock
0.059916,46.0205,54.2903,56.4435,731.903,2.147453,0.191857,-15.8169,-18.4685,695.924,0.057577,208.543,354.87,170.708,0.920387,172.562,401.992,-11.171,0.001217,0.001096,0,1.800487,8.058824,230.44752,0.998424,7.347384,0.999019,0.997729,0.346742,-0.339779,-0.336121,-0.296487,17.016927,0.592289,0.627087,-0.364495,0.242573,-0.208349,-0.374915,Pop_Rock
0.039191,36.062,-31.1055,-28.281,1448.07,1.173805,0.847292,-17.5872,-21.125,635.677,0.057071,767.303,510.117,332.622,3.14471,241.076,519.561,-19.865,0.001626,0.001211,0.000003,1.612378,7.974026,217.869455,0.996379,1.489749,0.998794,0.993149,0.255845,-0.330068,-0.337045,-0.248437,2.990303,0.530278,0.795714,-0.349278,0.495515,0.171916,-0.364854,Jazz
0.073305,51.725,11.6443,9.75,1157.14,42.397782,-0.423027,-23.5251,-25.4565,362.666,-0.236767,228.7,287.906,163.746,-0.074928,162.193,166.97,-5.51,0.001597,0.001094,0.000002,1.808307,6.589474,299.505152,0.99847,6.731059,0.999822,0.99966,0.305212,-0.316361,-0.338104,-0.281246,0.141205,0.751499,0.863192,-0.313267,0.292696,-0.187111,-0.314257,Pop_Rock
0.047743,48.379,55.6377,58.581,356.883,49.496615,0.060135,-16.1085,-18.457,346.496,0.274623,165.982,140.403,125.94,-3.90665,74.0929,189.063,-9.288,0.001065,0.000789,0.000001,1.680511,9.989362,425.138185,0.999283,22.89184,0.999762,0.999594,0.231718,-0.259191,-0.273206,-0.250226,6.459875,0.615458,0.840705,-0.26963,0.131749,0.022274,-0.288904,Pop_Rock
0.10487,46.306,20.7486,15.395,1589.96,9.540552,-0.29155,-2.67097,-6.188,720.251,-0.470024,848.568,590.671,486.255,1.56424,261.583,278.235,-10.295,0.001167,0.000961,0,1.842474,7.262712,152.583525,0.997412,-1.252943,0.999771,0.999486,0.341406,-0.313879,-0.335632,-0.283167,12.395628,0.380238,0.408879,-0.312111,0.236911,0.077625,-0.314321,Pop_Rock
0.051311,43.72,14.2665,20.325,2825.57,1.485971,-0.09138,7.11967,3.031,886.481,-0.308418,1348.05,405.723,640.993,-7.53317,579.659,303.363,-11.655,0.000767,0.000658,0,2.301391,10.109375,501.613037,0.99443,10.602601,0.997359,0.994958,0.235873,-0.215628,-0.218246,-0.208353,1.046051,0.259156,-0.062198,-0.219835,0.192989,-0.229888,-0.228183,Rap
0.108424,33.8435,-135.558,-143.19,1519.29,1.962673,1.131451,10.0818,7.9955,369.332,0.056761,1000.08,408.65,266.026,-4.41892,255.595,104.385,-21.144,0.005882,0.004995,0.000006,1.402367,7.347826,78.3138,0.989371,2.621816,0.996128,0.991288,0.333548,-0.273336,-0.361912,-0.284958,1.995166,0.439343,-0.056333,-0.334044,0.618254,0.50591,-0.305659,Pop_Rock
0.09599,47.563,-26.2612,-29.072,603.791,62.5638,0.144692,-18.8452,-20.288,240.551,-0.717168,281.321,169.367,135.814,-3.49842,112.062,147.579,-10.12,0.001957,0.001738,0.000002,1.69863,6.231707,197.885336,0.999321,15.880958,0.999825,0.999431,0.32811,-0.369123,-0.293402,-0.325114,8.977973,0.794068,0.87769,-0.326363,0.140407,0.098026,-0.331933,Pop_Rock
0.143377,37.652,-67.7863,-73.757,905.289,0.374319,-0.057241,-18.9212,-22.0565,628.815,-0.328314,456.682,609.78,371.351,1.03631,195.489,274.035,-19.2155,0.001241,0.001227,0.000001,1.740695,8.955556,369.331358,0.997485,-1.027561,0.99849,0.996469,0.32007,-0.32532,-0.342733,-0.25329,15.445867,0.579881,0.687633,-0.322667,0.148598,0.080966,-0.320544,Latin
0.115197,42.85,68.8868,65.8145,1540.63,5.160355,1.179681,-34.1346,-33.6335,380.216,-0.901784,434.288,156.646,243.262,10.013,298.788,98.6572,-12.4385,0.000383,0.000262,0,2.412035,33.025316,9914.049992,0.995304,0.308725,0.999322,0.998818,0.289134,-0.217445,-0.268304,-0.212281,14.15204,0.724162,0.860866,-0.194143,0.634651,-0.184829,-0.18991,Electronic
0.074835,48.612,59.3559,59.567,2363.46,3.317863,-0.072628,1.59674,-3.836,583.493,-0.287125,517.15,444.169,365.462,-6.65413,469.927,281.123,-7.345,0.000887,0.000966,0,2.154189,9.121951,1671.001388,0.99676,4.57581,0.998756,0.997622,0.300176,-0.27423,-0.271698,-0.221478,8.440432,0.307341,0.256089,-0.24411,0.306065,-0.217101,-0.242016,Religious
0.089252,47.8935,30.6269,29.352,450.942,4.609425,-0.284669,-15.8046,-18.0965,360.466,0.284914,354.149,222.79,233.039,1.94394,127.51,211.64,-8.8575,0.001202,0.001034,0.000001,1.730769,7.495495,353.871601,0.999047,15.660385,0.999521,0.998676,0.312055,-0.31204,-0.304959,-0.247237,4.16921,0.556949,0.636288,-0.27545,0.373529,-0.013611,-0.320621,Pop_Rock
0.149393,36.76,12.4247,22.981,1439.53,1.145181,-0.495019,-11.0276,-13.708,820.693,0.103394,946.053,446.484,551.776,-5.18615,202.789,308.328,-18.078,0.00056,0.000555,0,2.184314,13.837209,1207.469623,0.995852,3.193598,0.998805,0.993279,0.323682,-0.310972,-0.301194,-0.205941,5.918023,0.466816,0.381688,-0.262798,0.194507,-0.18436,-0.225909,Pop_Rock
0.05352,46.5945,34.9593,34.311,1487.48,3.133944,0.235766,-2.49783,-5.3025,891.775,-0.886759,550.781,521.34,428.657,0.762939,294.79,274.726,-9.229,0.001453,0.001076,0.000003,1.664244,8.708861,344.940554,0.996964,5.022019,0.999325,0.998643,0.342516,-0.33463,-0.33595,-0.292119,10.766701,0.304895,-0.041682,-0.320799,0.467371,-0.11894,-0.350903,Country
0.135345,42.362,-8.0271,-10.443,1045.91,1.451545,0.019024,-7.84494,-13.52,729.511,-0.28202,540.321,488.041,448.487,-6.50474,163.198,378.079,-14.321,0.001167,0.001003,0,1.516919,10.7125,650.754844,0.997464,16.761741,0.99866,0.995377,0.295804,-0.29022,-0.283388,-0.253157,14.18545,0.349522,0.000892,-0.368717,0.149614,-0.086316,-0.311786,Pop_Rock
0.059541,49.4915,48.396,48.642,843.563,23.553577,0.767968,-14.6117,-17.2125,468.017,-0.000708,339.269,361.649,267.912,1.51096,201.301,270.867,-7.596,0.001603,0.00128,0.000004,1.731942,6.107843,117.606017,0.997807,0.958623,0.999344,0.998227,0.319695,-0.304545,-0.308994,-0.274225,10.589577,0.480652,0.466437,-0.302714,0.163965,-0.174679,-0.285524,Country
0.041165,40.552,20.3566,28.584,401.937,4.506777,1.172523,-29.4238,-31.6115,238.67,-0.425972,186.2,295.218,126.126,2.73739,124.934,179.637,-16.89,0.00065,0.000576,0,1.76723,10.606897,734.293746,0.999016,2.082516,0.999699,0.999273,0.266205,-0.272229,-0.291261,-0.218225,2.140573,0.772157,0.876738,-0.262704,0.337921,0.128569,-0.250097,Pop_Rock
0.109574,40.496,-6.88752,-10.89,1662.99,4.112648,0.344407,9.94172,5.245,571.724,0.363465,433.047,287.733,241.868,0.137057,221.074,220.42,-16.372,0.005181,0.004117,0.000016,1.73057,3.216667,21.736389,0.993532,2.429838,0.998009,0.995218,0.299039,-0.300176,-0.324456,-0.319733,0.197711,0.350915,0.108828,-0.394633,0.235849,0.148751,-0.293579,Vocal
0.090636,47.6,66.7456,67.349,562.274,0.25513,-0.038615,-16.8981,-20.814,408.439,0.238058,423.845,316.677,277.422,3.86902,104.977,196.405,-10.017,0.001435,0.001091,0.000001,1.893831,7.576087,207.461602,0.999178,2.715699,0.999756,0.998966,0.313929,-0.370447,-0.343061,-0.274789,2.751953,0.662382,0.865538,-0.348157,0.593617,0.421249,-0.290417,Pop_Rock
0.039431,44.3815,-33.0418,-32.721,1015.12,30.693092,0.051759,-12.7854,-15.268,358.549,0.18163,547.525,309.3,304.405,1.96053,149.949,196.773,-12.28,0.001253,0.001037,0.000001,1.760351,7.663462,231.20405,0.997139,-0.403419,0.999195,0.998266,0.309302,-0.3072,-0.341505,-0.29641,12.709873,0.505573,0.803639,-0.325352,0.453702,-0.048899,-0.310209,Latin
0.089518,43.341,15.982,12.186,1132.69,9.379384,-0.487855,-6.42404,-10.49,315.894,0.035412,525.844,372.004,274.465,-0.525603,286.973,154.024,-14.029,0.007092,0.006297,0.000011,1.985714,2.058824,2.555363,0.995312,7.033818,0.991812,0.986716,0.345745,-0.184272,-0.275108,-0.215092,-0.193401,0.408943,-0.046684,-0.210937,0.197724,0.04408,-0.318528,Rap
